"id activity","means","standard deviation","activity"
1,-0.38883288181492,0.466059263499464,"WALKING"
1,-0.383498649321836,0.457679724473414,"WALKING"
1,-0.241004300749446,0.454994718749717,"WALKING"
1,-0.403695620754242,0.474386769500479,"WALKING"
1,-0.431695709318717,0.473176637398419,"WALKING"
1,-0.352351910649376,0.455090592732806,"WALKING"
1,-0.371431309434581,0.454298986764786,"WALKING"
1,-0.179553937955615,0.43402704668706,"WALKING"
1,-0.206392559973262,0.434639744965101,"WALKING"
1,-0.211343518025633,0.427044652798468,"WALKING"
1,-0.370782572259715,0.463222715531546,"WALKING"
1,-0.353432922375321,0.469632887954994,"WALKING"
1,-0.343662359198057,0.455477980020668,"WALKING"
1,-0.409414677248877,0.467059245660998,"WALKING"
1,-0.283952916919285,0.463507602346131,"WALKING"
1,-0.432287540157843,0.482607026245489,"WALKING"
1,-0.421356292151693,0.473970706253408,"WALKING"
1,-0.354456461354367,0.446783610865774,"WALKING"
1,-0.41794314288467,0.471364795425779,"WALKING"
1,-0.360241992351872,0.460369263544736,"WALKING"
1,-0.305842430001961,0.465334722312664,"WALKING"
1,-0.477016515015508,0.492616452135536,"WALKING"
1,-0.421943028685205,0.489158573455959,"WALKING"
1,-0.206486363767201,0.431436543563153,"WALKING"
1,-0.209706301242674,0.427210744587251,"WALKING"
1,-0.400875581557576,0.466445092832358,"WALKING"
1,-0.378081353497326,0.475444175553839,"WALKING"
1,-0.401281973527807,0.465449469060196,"WALKING"
1,-0.391301045947594,0.474843158693585,"WALKING"
1,-0.334086736846483,0.46440672698422,"WALKING"
1,-0.340453513413012,0.450714123536648,"WALKING"
1,-0.408828264444635,0.46258262282901,"WALKING"
1,-0.393026230771658,0.454579065825043,"WALKING"
1,-0.293148481248717,0.45800626726366,"WALKING"
1,-0.40517431145205,0.459454470342535,"WALKING"
1,-0.403190864120481,0.461684359852422,"WALKING"
1,-0.237351506713957,0.436495758314818,"WALKING"
1,-0.386026578793583,0.466426899986877,"WALKING"
1,-0.384062716518574,0.468414500043949,"WALKING"
1,-0.373581751408913,0.462829432307916,"WALKING"
1,-0.376667637286542,0.464251598487636,"WALKING"
1,-0.248415887433048,0.449028417108511,"WALKING"
1,-0.339235650650713,0.461426618451117,"WALKING"
1,-0.358859862158841,0.461126406027396,"WALKING"
1,-0.361942206683066,0.464301679637785,"WALKING"
1,-0.300552654370071,0.459496397187658,"WALKING"
1,-0.308099496773139,0.466707124993241,"WALKING"
1,-0.436295262552406,0.483453543199029,"WALKING"
1,-0.436240604906329,0.473838745358428,"WALKING"
1,-0.344036627634474,0.456548071708215,"WALKING"
1,-0.39278146722139,0.466782148220041,"WALKING"
1,-0.465017791348057,0.489186105424143,"WALKING"
1,-0.31134261781836,0.479066685382312,"WALKING"
1,-0.373864449880927,0.469577655191824,"WALKING"
1,-0.408314523601426,0.474750988039724,"WALKING"
1,-0.406841643703565,0.472067871076105,"WALKING"
1,-0.398286607170339,0.484596984748548,"WALKING"
1,-0.311051188100535,0.457599696375137,"WALKING"
1,-0.434345448575758,0.468962789879546,"WALKING"
1,-0.435562400029002,0.471723522992686,"WALKING"
1,-0.450898751817927,0.480538795240895,"WALKING"
1,-0.45435424153779,0.48249647054897,"WALKING"
1,-0.452301610863102,0.479993856764093,"WALKING"
1,-0.399087083545989,0.471103463068966,"WALKING"
1,-0.381462499812299,0.465223002347311,"WALKING"
1,-0.317772645482674,0.465681741260127,"WALKING"
1,-0.395234192864635,0.457693381896375,"WALKING"
1,-0.399534152231907,0.458492856523621,"WALKING"
1,-0.384543666334225,0.465776979621803,"WALKING"
1,-0.337393509857326,0.448503996528559,"WALKING"
1,-0.372778056261248,0.456533319136196,"WALKING"
1,-0.350208722037968,0.469165141582348,"WALKING"
1,-0.240107188168699,0.466037019598234,"WALKING"
1,-0.304188127793048,0.44979094228129,"WALKING"
1,-0.378155472713191,0.47168559499533,"WALKING"
1,-0.273681190945472,0.439469359950006,"WALKING"
1,-0.205231067876774,0.463282234725828,"WALKING"
1,-0.363534818199465,0.457576540823503,"WALKING"
1,-0.230935689091266,0.447038619090179,"WALKING"
1,-0.239892404631551,0.444144214277916,"WALKING"
1,-0.339946505272549,0.464891632786614,"WALKING"
1,-0.299325646113583,0.454124007232469,"WALKING"
1,-0.396191636112121,0.469814971439615,"WALKING"
1,-0.396332946188235,0.476056726456738,"WALKING"
1,-0.273407839390374,0.440007625049469,"WALKING"
1,-0.252956361988057,0.44774589541674,"WALKING"
1,-0.237791895426702,0.446589279423245,"WALKING"
1,-0.264451362919929,0.454194418741311,"WALKING"
1,-0.261779359534403,0.456127127935034,"WALKING"
1,-0.232227741064171,0.453283449136817,"WALKING"
1,-0.233505741663119,0.445078614989617,"WALKING"
1,-0.243415641584581,0.439452747376924,"WALKING"
1,-0.267395817401034,0.447114340078238,"WALKING"
1,-0.277220010479857,0.453998281312542,"WALKING"
1,-0.329090465531729,0.466291273312607,"WALKING"
1,-0.279277270258931,0.459595826456651,"WALKING"
1,-0.389438213651194,0.472901017602028,"WALKING"
1,-0.40038070551426,0.462479024368039,"WALKING"
1,-0.39686248262549,0.463536465358564,"WALKING"
1,-0.426245742308503,0.471987557632856,"WALKING"
1,-0.434375829986988,0.467544519911828,"WALKING"
1,-0.419664159708021,0.479297123372212,"WALKING"
1,-0.307043257700178,0.475833808778714,"WALKING"
1,-0.451984155084135,0.47564676921361,"WALKING"
1,-0.371711853718717,0.449795341323345,"WALKING"
1,-0.378668051225918,0.459914233267252,"WALKING"
1,-0.391524153289483,0.466729210480664,"WALKING"
1,-0.395567579564332,0.453367777746715,"WALKING"
1,-0.428983038040463,0.475686337772859,"WALKING"
1,-0.364954071753832,0.470021665997228,"WALKING"
1,-0.33789747476426,0.468892107582253,"WALKING"
1,-0.340248977043137,0.459718748412183,"WALKING"
1,-0.355127713182709,0.465261051215466,"WALKING"
1,-0.403794061695187,0.457641670500182,"WALKING"
1,-0.407821027840463,0.460095833328891,"WALKING"
1,-0.251442922388021,0.470162989393519,"WALKING"
1,-0.266094602943137,0.462980065973716,"WALKING"
1,-0.400105121374153,0.47913997696193,"WALKING"
1,-0.233039129082888,0.454780018653337,"WALKING"
1,-0.176973051648627,0.474779419107982,"WALKING"
1,-0.224200718102674,0.460865617509358,"WALKING"
1,-0.400874377500891,0.466176989837336,"WALKING"
1,-0.223451024738271,0.444105810174192,"WALKING"
1,-0.233989149191979,0.448110720952573,"WALKING"
1,-0.214398871509786,0.456675810245931,"WALKING"
1,-0.26220029975328,0.446511896796319,"WALKING"
1,-0.303608886190854,0.455919237030267,"WALKING"
1,-0.299136177357522,0.467413597343213,"WALKING"
1,-0.300273259857754,0.478988128284273,"WALKING"
1,-0.307309828665633,0.469437525547198,"WALKING"
1,-0.308741900367558,0.460270673161458,"WALKING"
1,-0.315920844316756,0.457306398842576,"WALKING"
1,-0.318901090489394,0.464198899334942,"WALKING"
1,-0.310377423480695,0.455922262627834,"WALKING"
1,-0.32581175035811,0.461278193889446,"WALKING"
1,-0.29094793167451,0.466602423699065,"WALKING"
1,-0.183834561447398,0.423930445959352,"WALKING"
1,-0.19041617893426,0.434138551244496,"WALKING"
1,-0.403062323939661,0.468092675247875,"WALKING"
1,-0.184530014379679,0.423787899937449,"WALKING"
1,-0.31590897285,0.462299227622842,"WALKING"
1,-0.299812566083779,0.462516146776139,"WALKING"
1,-0.321429542123886,0.460696872370228,"WALKING"
1,-0.177711192614973,0.487523905744956,"WALKING"
1,-0.18280156012549,0.505138965034589,"WALKING"
1,-0.36553331172549,0.456613809714268,"WALKING"
1,-0.401675792820588,0.467881390840816,"WALKING"
1,-0.380154407787344,0.461944912139795,"WALKING"
1,-0.334807326051462,0.449885241481783,"WALKING"
1,-0.361015721046168,0.462341096055593,"WALKING"
1,-0.321945275598021,0.461404606566323,"WALKING"
1,-0.356298214062954,0.461398905859712,"WALKING"
1,-0.36062155563672,0.463097432390245,"WALKING"
1,-0.19278138201943,0.491908590188239,"WALKING"
1,-0.167869602367838,0.498850777388886,"WALKING"
1,-0.402125703886988,0.466311630438522,"WALKING"
1,-0.391246117993939,0.465934288771692,"WALKING"
1,-0.276708112913476,0.440206532628918,"WALKING"
1,-0.231123896729068,0.439742576694456,"WALKING"
1,-0.337820236442424,0.466221752620961,"WALKING"
1,-0.191519161671301,0.452697275937494,"WALKING"
1,-0.258308604123708,0.45500051040959,"WALKING"
1,-0.364579589257932,0.455924263147837,"WALKING"
1,-0.334412261046881,0.475921730744589,"WALKING"
1,-0.330549366716381,0.46329841805297,"WALKING"
1,-0.329176879414902,0.456554570337003,"WALKING"
1,-0.356059549008021,0.459060158292959,"WALKING"
1,-0.306254504534225,0.450492879046195,"WALKING"
1,-0.292778121205169,0.463690212962477,"WALKING"
1,-0.315187562124599,0.452082993600884,"WALKING"
1,-0.30152541245041,0.463478710295279,"WALKING"
1,-0.477718380024314,0.48100281589924,"WALKING"
1,-0.43948706104492,0.477205440520238,"WALKING"
1,-0.442012914361141,0.482281578988564,"WALKING"
1,-0.449995138536542,0.483991906039217,"WALKING"
1,-0.469027954919964,0.486773502754801,"WALKING"
1,-0.481224307540463,0.477983676588155,"WALKING"
1,-0.470716353894652,0.480735926563505,"WALKING"
1,-0.476571754289305,0.487423578646048,"WALKING"
1,-0.463952880620677,0.480111302098742,"WALKING"
1,-0.461727992876881,0.484743302912235,"WALKING"
1,-0.470671641657754,0.479030789472698,"WALKING"
1,-0.297760613735579,0.470985756523553,"WALKING"
1,-0.354647828915686,0.453626786343594,"WALKING"
1,-0.345469980818966,0.453995531951429,"WALKING"
1,-0.366562612568021,0.462591895941418,"WALKING"
1,-0.39259880674139,0.455773372840711,"WALKING"
1,-0.30807699898984,0.459846832954061,"WALKING"
1,-0.338178109817112,0.447304893161025,"WALKING"
1,-0.244554235827344,0.45363013636849,"WALKING"
1,-0.353703905863458,0.462484961684346,"WALKING"
1,-0.250348761539857,0.449751234265709,"WALKING"
1,-0.291238874768984,0.452669745589216,"WALKING"
1,-0.315210564374332,0.466425529486198,"WALKING"
1,-0.393948858615258,0.456679501403365,"WALKING"
1,-0.324843568015098,0.460336024601714,"WALKING"
1,-0.384656070205704,0.470597059445662,"WALKING"
1,-0.418883263492032,0.471628804812267,"WALKING"
1,-0.271948292593761,0.466204092736721,"WALKING"
1,-0.327498654461676,0.461352832872926,"WALKING"
1,-0.342356641194581,0.468602936341498,"WALKING"
1,-0.367255492207308,0.466436360768899,"WALKING"
1,-0.286021043681497,0.467919366091789,"WALKING"
1,-0.300653460509305,0.45933426514996,"WALKING"
1,-0.30463125988221,0.471194878328548,"WALKING"
1,-0.363463780646595,0.479968879303439,"WALKING"
1,-0.325135099020856,0.456226747188559,"WALKING"
1,-0.337972522812745,0.452328629269489,"WALKING"
1,-0.339241466057219,0.470428286804579,"WALKING"
1,-0.330792887506952,0.460477042765059,"WALKING"
1,-0.323748572489483,0.457271065719955,"WALKING"
1,-0.304476977859715,0.45732839638164,"WALKING"
1,-0.306583850063886,0.460032499268911,"WALKING"
1,-0.310581658893619,0.464900035855768,"WALKING"
1,-0.307191663131373,0.453043163731482,"WALKING"
1,-0.413188998661551,0.470816678718967,"WALKING"
1,-0.390415125023529,0.46193510246703,"WALKING"
1,-0.323251666222988,0.455064583799556,"WALKING"
1,-0.385898458670945,0.47912773218558,"WALKING"
1,-0.398984553405633,0.468946764262256,"WALKING"
1,-0.426336815651569,0.473688479031547,"WALKING"
1,-0.431481275377234,0.463342730099088,"WALKING"
1,-0.403709672739216,0.471910632813188,"WALKING"
1,-0.261368958973832,0.479552835651297,"WALKING"
1,-0.312126421731818,0.465215544170355,"WALKING"
1,-0.312780068597326,0.449548026283954,"WALKING"
1,-0.304950217467023,0.453853221603957,"WALKING"
1,-0.326400757588217,0.462523351929832,"WALKING"
1,-0.403596732900619,0.462397105271808,"WALKING"
1,-0.377427872067779,0.467453131576407,"WALKING"
1,-0.391766991353476,0.470693658862982,"WALKING"
1,-0.411196610763991,0.468233828243509,"WALKING"
1,-0.414764398883601,0.468414224708543,"WALKING"
1,-0.34133627214902,0.468255060232693,"WALKING"
1,-0.361108965635561,0.473785119602951,"WALKING"
1,-0.392669138239037,0.46696259242969,"WALKING"
1,-0.285727379722638,0.453274584590117,"WALKING"
1,-0.277502438146845,0.446157019166279,"WALKING"
1,-0.266824899944742,0.451987745756661,"WALKING"
1,-0.244933461382542,0.439791745662139,"WALKING"
1,-0.301006293536007,0.458252544925091,"WALKING"
1,-0.283473596542816,0.453878535474098,"WALKING"
1,-0.369589744023351,0.465434566141305,"WALKING"
1,-0.421519530120392,0.474828034096342,"WALKING"
1,-0.396796833196435,0.470195642075014,"WALKING"
1,-0.394577513342068,0.477429119326502,"WALKING"
1,-0.262916871706388,0.456632577022253,"WALKING"
1,-0.275618803375205,0.451445972688088,"WALKING"
1,-0.426233989561373,0.47317645686341,"WALKING"
1,-0.369951410751515,0.468648863528756,"WALKING"
1,-0.357362500340196,0.468967304819407,"WALKING"
1,-0.350915077766488,0.474317859817858,"WALKING"
1,-0.375001592760071,0.475019689292154,"WALKING"
1,-0.409055405363512,0.474055670778378,"WALKING"
1,-0.380767194617344,0.466363590237928,"WALKING"
1,-0.377140510593226,0.45937746302086,"WALKING"
1,-0.408455143196613,0.463396108337285,"WALKING"
1,-0.423988485810766,0.476814043254635,"WALKING"
1,-0.433264223588948,0.470724837509638,"WALKING"
1,-0.14585933492369,0.426990677358037,"WALKING"
1,-0.39318160581385,0.475543285662725,"WALKING"
1,-0.328179951671693,0.449431858552825,"WALKING"
1,-0.309608234510397,0.449989491760989,"WALKING"
1,-0.293857252549198,0.452138974688356,"WALKING"
1,-0.279847708638289,0.449263707407493,"WALKING"
1,-0.341402806896881,0.467549809318778,"WALKING"
1,-0.276196599155258,0.453001990264761,"WALKING"
1,-0.376874531100392,0.454140799906738,"WALKING"
1,-0.364155458711052,0.464646988601808,"WALKING"
1,-0.302502846966506,0.445447673502481,"WALKING"
1,-0.384708057765062,0.471510606242531,"WALKING"
1,-0.360032163430838,0.461253600097485,"WALKING"
1,-0.368624479612442,0.45971623457108,"WALKING"
1,-0.428007588313529,0.472713492674604,"WALKING"
1,-0.41605760633384,0.462412978904746,"WALKING"
1,-0.407311535699447,0.477567060745632,"WALKING"
1,-0.394531519627442,0.46816233952919,"WALKING"
1,-0.277777563873084,0.447641116672263,"WALKING"
1,-0.352492217521442,0.464884804395507,"WALKING"
1,-0.350535064550446,0.469691779766269,"WALKING"
1,-0.287994632083351,0.456008553170689,"WALKING"
1,-0.377411207642246,0.467008159521474,"WALKING"
1,-0.300150956163601,0.466446890499271,"WALKING"
1,-0.38787943720836,0.470266396252941,"WALKING"
1,-0.371935154145276,0.450497071394286,"WALKING"
1,-0.354214285866132,0.44757207672902,"WALKING"
1,-0.344874431174688,0.453264635763986,"WALKING"
1,-0.32639065995918,0.465304861416815,"WALKING"
1,-0.296120025526078,0.459213134825406,"WALKING"
1,-0.301206964468984,0.450804264846191,"WALKING"
1,-0.318826346245455,0.457610485682626,"WALKING"
1,-0.387149341159715,0.470535625040672,"WALKING"
1,-0.442197028557932,0.481329206102805,"WALKING"
1,-0.457307027584492,0.47787001438152,"WALKING"
1,-0.449154055224599,0.473856649468301,"WALKING"
1,-0.435697122320321,0.47134165479489,"WALKING"
1,-0.432713798917469,0.474977474048136,"WALKING"
1,-0.426773855012834,0.471816992946169,"WALKING"
1,-0.422603665541533,0.476534352037918,"WALKING"
1,-0.447970880299109,0.484117478267397,"WALKING"
1,-0.455055512501604,0.480095671201136,"WALKING"
1,-0.443767043218895,0.475575375552379,"WALKING"
1,-0.440776815299822,0.476258790795171,"WALKING"
1,-0.449554542348128,0.473249375273875,"WALKING"
1,-0.443838712403565,0.476898586173137,"WALKING"
1,-0.337003559766488,0.462098911662936,"WALKING"
1,-0.235259361336096,0.462788113469032,"WALKING"
1,-0.259354562442424,0.456569372889328,"WALKING"
1,-0.360761332565775,0.453571682058147,"WALKING"
1,-0.408375821221016,0.478029014712429,"WALKING"
1,-0.422598206554902,0.469793217510806,"WALKING"
1,-0.22982370124066,0.456269940216087,"WALKING"
1,-0.232047317060392,0.444538999786259,"WALKING"
1,-0.383511539914973,0.465002126314879,"WALKING"
1,-0.356019505276114,0.465038277910136,"WALKING"
1,-0.355946040844724,0.45782179129726,"WALKING"
1,-0.367927828085009,0.472769171360883,"WALKING"
1,-0.378636386320677,0.479147151422904,"WALKING"
1,-0.260665077093048,0.440391226501545,"WALKING"
1,-0.44632392668057,0.471073413668057,"WALKING"
1,-0.362500347444656,0.460468920663363,"WALKING"
1,-0.367051381397683,0.462988583705854,"WALKING"
1,-0.246732288538075,0.44587151774855,"WALKING"
1,-0.272837394399537,0.457063626310267,"WALKING"
1,-0.297587568173619,0.449767718219519,"WALKING"
1,-0.412408997111052,0.477000115950064,"WALKING"
1,-0.302320649481462,0.470381508626571,"WALKING"
1,-0.311829907236221,0.463497563484164,"WALKING"
1,-0.275228397358396,0.455708282377006,"WALKING"
1,-0.276918773593512,0.458908969442884,"WALKING"
1,-0.304960823563815,0.461533376098811,"WALKING"
1,-0.24557577053477,0.465645756418519,"WALKING"
1,-0.236156250884955,0.439580676759744,"WALKING"
1,-0.254883874245579,0.454836604495842,"WALKING"
1,-0.246143679917825,0.463034453311881,"WALKING"
1,-0.450786927993048,0.469132792051598,"WALKING"
1,-0.354133810948841,0.455626680545258,"WALKING"
1,-0.394948121508021,0.462846772690556,"WALKING"
1,-0.328847158675633,0.453542799091092,"WALKING"
1,-0.344375986970053,0.451062495215846,"WALKING"
1,-0.342649399664349,0.451962798779719,"WALKING"
1,-0.353605203906239,0.452747806475601,"WALKING"
1,-0.331673127488948,0.460195552260179,"WALKING"
1,-0.338066160478788,0.452451058042569,"WALKING"
1,-0.395971820825134,0.469969851033632,"WALKING"
1,-0.231996430790339,0.474730417501472,"WALKING"
1,-0.341802077284456,0.455814344810207,"WALKING"
1,-0.351266090529768,0.451556526363098,"WALKING"
1,-0.249326508424242,0.44638878915888,"WALKING"
1,-0.403334703694652,0.471619818788042,"WALKING"
1,-0.399317839295847,0.469498814878654,"WALKING"
1,-0.464477430507487,0.476893144461996,"WALKING"
1,-0.435752138680036,0.474639632437199,"WALKING"
1,-0.418052960563102,0.471513518761718,"WALKING"
1,-0.421973695626203,0.477744835320987,"WALKING"
1,-0.435883760936542,0.475010962614727,"WALKING"
1,-0.271649141851586,0.448352536114942,"WALKING"
1,-0.373664786389626,0.469327455973666,"WALKING"
1,-0.445726551777005,0.473567914817398,"WALKING"
1,-0.440818145237255,0.469620919293201,"WALKING"
1,-0.459680367320677,0.479232093335528,"WALKING"
1,-0.244710176642781,0.437273515551478,"WALKING"
1,-0.446158414590196,0.473641005398904,"WALKING"
1,-0.256256148234046,0.455796588708275,"WALKING"
1,-0.264635467078556,0.457309487093774,"WALKING"
1,-0.252348436558592,0.461545711137563,"WALKING"
1,-0.281510096190018,0.464847528942215,"WALKING"
1,-0.430819778024955,0.469784025940989,"WALKING"
1,-0.43440333836025,0.466195759693685,"WALKING"
1,-0.269669901943494,0.459521229911667,"WALKING"
1,-0.290406805628699,0.454264034829674,"WALKING"
1,-0.317265120947825,0.468977882351474,"WALKING"
1,-0.317067110517291,0.464432819973743,"WALKING"
1,-0.305910320755882,0.460462572240097,"WALKING"
1,-0.313774151497326,0.457334247084547,"WALKING"
1,-0.247084140742781,0.456015544349997,"WALKING"
1,-0.277150060682865,0.454135895075526,"WALKING"
1,-0.172965778332353,0.440865739479258,"WALKING"
1,-0.153643810925223,0.434774947482988,"WALKING"
1,-0.27456994397451,0.460965558789544,"WALKING"
1,-0.405359700192335,0.473710906138461,"WALKING"
1,-0.378171363257754,0.460047205115696,"WALKING"
1,-0.347017691328111,0.456080461969289,"WALKING"
1,-0.473893348967914,0.492500780128569,"WALKING"
1,-0.487323659841283,0.478303246636134,"WALKING"
1,-0.494165836004278,0.491714618646572,"WALKING"
1,-0.38262195460303,0.471096962338194,"WALKING"
1,-0.365992178899287,0.46619157637613,"WALKING"
1,-0.381563462151444,0.470226860728825,"WALKING"
1,-0.467765083172727,0.48352606509115,"WALKING"
1,-0.271711299661497,0.44061187426797,"WALKING"
1,-0.261363131319073,0.453038195317753,"WALKING"
1,-0.329559586420036,0.461395569374042,"WALKING"
1,-0.283927257067772,0.447821135034697,"WALKING"
1,-0.281117180054831,0.465354055459452,"WALKING"
1,-0.270221524863458,0.452930556303611,"WALKING"
1,-0.366836003668984,0.474643160771219,"WALKING"
1,-0.254793739487611,0.437506012872826,"WALKING"
1,-0.479253030552763,0.497254246351115,"WALKING"
1,-0.407015513356346,0.484691545083829,"WALKING"
1,-0.444946556577897,0.469335067888148,"WALKING"
1,-0.440623246126881,0.469134366329672,"WALKING"
1,-0.316297653731004,0.470110747000824,"WALKING"
1,-0.37289705157344,0.45668611066119,"WALKING"
1,-0.450433364946881,0.478318510476559,"WALKING"
1,-0.445261400732442,0.473003451798958,"WALKING"
1,-0.445241188192157,0.480324803338022,"WALKING"
1,-0.453170028711943,0.476381798438091,"WALKING"
1,-0.362397007284848,0.463590772993557,"WALKING"
1,-0.451972516077897,0.485970699397841,"WALKING"
1,-0.438823420784314,0.472806969280441,"WALKING"
1,-0.448720519652513,0.475271969857961,"WALKING"
1,-0.461930550062549,0.487381341354954,"WALKING"
1,-0.470962203731854,0.484485160066046,"WALKING"
1,-0.360396060184492,0.467129646821975,"WALKING"
1,-0.335424650122014,0.469176649390268,"WALKING"
1,-0.307386312290196,0.48493335516463,"WALKING"
1,-0.2543809817741,0.461290296819076,"WALKING"
1,-0.36932265219893,0.472190037397328,"WALKING"
1,-0.378258618546881,0.469321913104174,"WALKING"
1,-0.261466622236524,0.474107573020958,"WALKING"
1,-0.269084431777005,0.459146595535276,"WALKING"
1,-0.26651216907041,0.458317585918811,"WALKING"
1,-0.420675804481688,0.465804941890565,"WALKING"
1,-0.421866402647772,0.470309181031179,"WALKING"
1,-0.41279243500303,0.463692570865854,"WALKING"
1,-0.491676071245098,0.487403361215169,"WALKING"
1,-0.478416802853832,0.482154778614258,"WALKING"
1,-0.47057724660107,0.484666362898138,"WALKING"
1,-0.324160437034711,0.466193298807273,"WALKING"
1,-0.326606552138627,0.463268276260748,"WALKING"
1,-0.355533555251337,0.466215254969776,"WALKING"
1,-0.359681355549376,0.461889719424037,"WALKING"
1,-0.370391645474848,0.466983398702532,"WALKING"
